Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25025091700","14000US25025091700","Census Tract 917, Suffolk County, Massachusetts","Census Tract 917, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002126",,,,,"25","025",,,,"091700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,2879,186,1901,5,145,0,602,40,918,153,192,0,0,0,542,31,1020,138,52,62,53,47,42,48,26,110,35,81,144,99,11,25,47,47571,47571,27891,48385,,38667,,48720,,28750,48500,1020,149,871,658,26,59,8,29,132,186,200,18,671,12,190,174,282,13,1351
"25025091800","14000US25025091800","Census Tract 918, Suffolk County, Massachusetts","Census Tract 918, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002127",,,,,"25","025",,,,"091800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,2924,220,1976,0,3,0,553,172,890,412,64,0,0,0,403,11,1116,164,132,97,49,28,0,88,41,27,58,137,143,55,34,30,33,40000,40000,23355,59671,,,,16389,47813,14323,,1116,162,954,833,59,125,78,76,195,127,65,108,859,34,305,139,355,26,1101
"25025091900","14000US25025091900","Census Tract 919, Suffolk County, Massachusetts","Census Tract 919, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002128",,,,,"25","025",,,,"091900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,3277,307,2863,17,9,0,48,33,616,8,169,0,0,0,414,25,1185,185,72,60,54,89,116,21,44,8,75,99,113,114,37,50,48,39464,39464,30789,50455,,,,30750,11339,31027,31316,1185,58,1127,704,98,73,84,42,59,157,150,41,704,72,238,136,191,67,1233
"25025092000","14000US25025092000","Census Tract 920, Suffolk County, Massachusetts","Census Tract 920, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002129",,,,,"25","025",,,,"092000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,4003,273,2906,13,438,0,237,136,1499,367,612,0,0,0,488,32,1553,175,119,133,47,59,107,78,69,80,133,78,261,88,49,46,31,44028,44028,36875,45893,,17083,,55156,20703,34931,49417,1553,124,1429,1208,102,113,49,136,155,244,339,70,1217,45,467,295,401,9,1300
"25025092101","14000US25025092101","Census Tract 921.01, Suffolk County, Massachusetts","Census Tract 921.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002130",,,,,"25","025",,,,"092101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6734,6051,1657,1377,0,2328,0,313,376,683,318,17,0,0,0,348,0,2199,327,144,154,145,43,77,0,28,139,240,74,265,189,74,236,64,50690,50690,56977,50303,,58266,,19861,,7215,56568,2199,140,2059,1521,197,136,57,189,224,301,401,16,1521,80,623,379,439,0,1203
"25025092200","14000US25025092200","Census Tract 922, Suffolk County, Massachusetts","Census Tract 922, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002131",,,,,"25","025",,,,"092200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153,2675,745,1303,4,440,0,139,44,478,65,64,0,0,0,327,22,1009,65,58,27,34,46,32,43,48,72,68,39,100,104,63,129,81,66198,66198,101354,66510,,39706,,34348,36875,23313,101827,1009,90,919,499,79,39,30,46,43,65,142,55,513,10,277,115,97,14,1298
"25025092300","14000US25025092300","Census Tract 923, Suffolk County, Massachusetts","Census Tract 923, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002132",,,,,"25","025",,,,"092300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,3045,128,2809,0,11,0,10,87,331,70,68,61,0,0,132,0,1049,169,84,48,127,13,72,21,34,36,76,82,81,59,65,72,10,36917,36917,23771,44181,,,,30919,156786,30781,23896,1049,65,984,591,64,93,49,38,88,136,67,56,667,10,228,109,234,86,1146
"25025092400","14000US25025092400","Census Tract 924, Suffolk County, Massachusetts","Census Tract 924, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002133",,,,,"25","025",,,,"092400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5593,4129,37,3932,85,57,0,18,0,1464,261,673,37,0,0,448,45,2125,324,312,148,116,152,91,103,228,81,249,128,94,37,62,0,0,30360,30360,25872,35816,36591,,,22610,,22757,,2125,203,1922,1710,294,325,49,252,143,237,280,130,1745,81,658,361,563,82,964
"25025100100","14000US25025100100","Census Tract 1001, Suffolk County, Massachusetts","Census Tract 1001, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002134",,,,,"25","025",,,,"100100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371,4724,255,4159,6,113,0,75,116,1647,581,618,0,0,0,412,36,1976,412,267,196,45,110,84,64,84,62,142,155,115,100,75,57,8,28671,28671,17632,32956,,,,18380,7212,19676,19737,1976,210,1766,1555,511,321,94,95,124,146,156,108,1601,124,592,482,325,78,538
"25025100200","14000US25025100200","Census Tract 1002, Suffolk County, Massachusetts","Census Tract 1002, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002135",,,,,"25","025",,,,"100200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,2617,68,2350,0,56,0,0,143,336,82,105,0,0,0,140,9,909,102,91,70,29,38,66,99,10,38,61,44,131,76,39,15,0,36762,36762,50278,37093,,,,26813,15341,41875,35000,909,106,803,502,50,94,5,32,36,73,148,64,529,58,111,127,197,36,1366
"25025100300","14000US25025100300","Census Tract 1003, Suffolk County, Massachusetts","Census Tract 1003, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002136",,,,,"25","025",,,,"100300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412,2857,123,2644,0,7,0,38,45,555,384,131,0,4,0,36,0,1160,154,37,70,80,44,37,58,30,113,165,92,69,101,39,57,14,48320,48320,45306,50786,,,,,,19405,,1160,63,1097,551,0,46,0,80,171,117,100,37,551,0,99,153,270,29,1219
"25025100400","14000US25025100400","Census Tract 1004, Suffolk County, Massachusetts","Census Tract 1004, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002137",,,,,"25","025",,,,"100400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803,4389,574,3223,193,247,0,4,148,414,27,241,0,0,0,146,0,1701,189,127,31,103,52,118,40,64,43,99,222,145,209,108,120,31,52485,52485,107981,49375,,71538,,60602,33864,27014,108942,1701,124,1577,980,107,105,98,12,134,221,287,16,983,0,466,135,299,83,1288
"25025100500","14000US25025100500","Census Tract 1005, Suffolk County, Massachusetts","Census Tract 1005, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002138",,,,,"25","025",,,,"100500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6585,5679,815,4127,0,671,0,0,66,906,375,218,28,0,0,67,218,2242,339,305,72,114,73,84,11,13,130,230,219,278,148,87,48,91,49510,49510,56583,48873,,21731,,,26786,33667,65707,2242,203,2039,1559,219,171,34,113,283,282,410,47,1593,15,599,437,488,54,1214
"25025100601","14000US25025100601","Census Tract 1006.01, Suffolk County, Massachusetts","Census Tract 1006.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002139",,,,,"25","025",,,,"100601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406,4959,1985,1327,19,1493,0,0,135,447,51,258,0,0,0,0,138,2174,130,189,138,67,14,0,161,144,55,206,280,232,276,115,122,45,58426,58426,76884,43000,,58846,,,46607,63917,76325,2174,169,2005,1206,113,50,0,204,280,223,336,0,1227,59,642,203,283,40,1211
"25025100603","14000US25025100603","Census Tract 1006.03, Suffolk County, Massachusetts","Census Tract 1006.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002140",,,,,"25","025",,,,"100603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,1973,1484,316,7,162,0,0,4,70,15,35,0,0,0,20,0,853,27,24,42,19,11,23,14,58,32,54,102,151,150,61,4,81,76553,76553,78363,45809,,32105,,,,,78363,853,40,813,404,0,0,95,29,126,46,108,0,404,20,224,66,94,0,1155
"25025100700","14000US25025100700","Census Tract 1007, Suffolk County, Massachusetts","Census Tract 1007, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002141",,,,,"25","025",,,,"100700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469,4367,4156,87,0,67,0,8,49,102,0,102,0,0,0,0,0,1814,64,70,58,51,82,86,77,69,6,199,196,191,168,221,207,69,71367,71367,70963,32031,,,,,132692,,70963,1814,34,1780,818,21,88,51,118,129,175,210,26,818,75,316,258,169,0,1253
"25025100800","14000US25025100800","Census Tract 1008, Suffolk County, Massachusetts","Census Tract 1008, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002142",,,,,"25","025",,,,"100800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380,6367,3339,1889,0,833,0,0,306,13,13,0,0,0,0,0,0,2660,160,129,149,188,111,55,84,47,113,140,414,410,184,279,112,85,65762,65762,66328,66859,,56767,,,,,66836,2660,80,2580,1308,119,92,31,66,288,330,250,132,1308,32,499,346,431,0,1294
"25025100900","14000US25025100900","Census Tract 1009, Suffolk County, Massachusetts","Census Tract 1009, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002143",,,,,"25","025",,,,"100900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4172,3711,867,2193,0,431,0,8,212,461,325,134,0,0,0,2,0,1605,94,25,52,186,51,137,60,59,43,180,277,180,50,56,134,21,53517,53517,51483,56111,,51346,,,,54583,51218,1605,0,1605,768,0,0,51,127,170,81,197,142,779,23,309,113,323,11,1361
"25025101001","14000US25025101001","Census Tract 1010.01, Suffolk County, Massachusetts","Census Tract 1010.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002144",,,,,"25","025",,,,"101001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731,5339,111,5149,0,0,0,42,37,392,152,157,0,0,0,83,0,2113,327,181,131,72,119,31,29,136,69,218,265,164,186,19,153,13,46733,46733,20208,53480,,,,,,20132,,2113,92,2021,859,175,31,37,69,208,166,160,13,1062,25,326,177,305,229,1141
"25025101002","14000US25025101002","Census Tract 1010.02, Suffolk County, Massachusetts","Census Tract 1010.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002145",,,,,"25","025",,,,"101002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801,3560,226,3217,14,7,0,3,93,1241,341,704,0,0,0,196,0,1949,230,260,280,167,96,31,242,104,96,81,52,127,89,65,29,0,27715,27715,21294,34435,,,,,,20112,40724,1949,51,1898,1415,231,185,125,124,381,198,150,21,1415,66,345,472,516,16,1028
"25025101101","14000US25025101101","Census Tract 1011.01, Suffolk County, Massachusetts","Census Tract 1011.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002146",,,,,"25","025",,,,"101101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,2967,33,2851,0,59,0,9,15,756,254,502,0,0,0,0,0,1030,67,29,63,61,7,28,22,82,45,135,131,174,127,30,18,11,59277,59277,4815,59322,,,,,,75795,,1030,56,974,581,42,53,0,16,82,121,211,56,620,21,339,129,92,39,1451
"25025101102","14000US25025101102","Census Tract 1011.02, Suffolk County, Massachusetts","Census Tract 1011.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002147",,,,,"25","025",,,,"101102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,4467,175,4130,0,36,0,0,126,673,381,279,0,0,0,13,0,1536,187,147,103,178,71,74,55,109,131,85,86,179,85,7,10,29,36000,36000,15222,40219,,,,,,16139,,1536,86,1450,1218,96,95,25,57,310,265,313,57,1248,34,388,193,603,30,1275
"25025110103","14000US25025110103","Census Tract 1101.03, Suffolk County, Massachusetts","Census Tract 1101.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002148",,,,,"25","025",,,,"110103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6227,4488,2811,858,0,639,0,0,180,1739,421,546,163,0,0,575,34,2378,413,44,42,53,55,128,103,34,75,56,284,353,238,189,195,116,68429,68429,88711,22258,,120320,,49777,52841,48795,88984,2378,230,2148,1330,269,126,69,66,178,256,318,48,1372,11,673,357,251,80,1190
"25025110201","14000US25025110201","Census Tract 1102.01, Suffolk County, Massachusetts","Census Tract 1102.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002149",,,,,"25","025",,,,"110201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244,1446,541,813,9,0,0,56,27,798,326,42,0,0,0,414,16,874,78,77,51,26,21,73,37,52,52,89,56,131,27,26,50,28,46341,46341,53056,46458,,,,31439,,43405,51250,874,36,838,538,27,74,43,72,114,103,84,21,557,35,182,175,136,29,1116
"25025110301","14000US25025110301","Census Tract 1103.01, Suffolk County, Massachusetts","Census Tract 1103.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002150",,,,,"25","025",,,,"110301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532,1781,858,679,50,20,0,109,65,751,224,110,0,0,0,366,51,865,23,29,49,9,16,47,17,29,37,75,117,119,140,73,65,20,74469,74469,77000,75000,,,,74456,,73972,90048,865,48,817,199,0,0,5,13,100,30,49,2,216,16,77,79,27,17,1204
"25025110401","14000US25025110401","Census Tract 1104.01, Suffolk County, Massachusetts","Census Tract 1104.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002151",,,,,"25","025",,,,"110401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,2744,1085,1344,0,241,0,16,58,1272,721,158,85,0,0,176,132,1419,112,66,94,49,46,18,124,102,59,36,173,192,202,85,42,19,60095,60095,70662,42176,,55208,,43871,92917,38333,81023,1419,86,1333,708,26,18,107,69,222,101,133,32,708,8,355,152,193,0,1151
"25025110403","14000US25025110403","Census Tract 1104.03, Suffolk County, Massachusetts","Census Tract 1104.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002152",,,,,"25","025",,,,"110403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4940,3446,1914,1174,11,167,0,0,180,1494,330,619,13,0,0,396,136,1687,149,119,116,80,57,29,53,44,26,96,104,267,118,127,186,116,67031,67031,92045,27827,,91838,,96429,95125,65769,95921,1687,67,1620,653,109,98,56,21,88,43,215,23,670,11,204,181,225,49,1121
"25025110501","14000US25025110501","Census Tract 1105.01, Suffolk County, Massachusetts","Census Tract 1105.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002153",,,,,"25","025",,,,"110501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,3024,2365,464,0,79,0,28,88,575,260,60,0,0,0,198,57,1260,7,53,71,19,7,65,53,72,48,48,96,164,95,145,210,107,84020,84020,82841,120417,,,,,75625,44612,84545,1260,11,1249,411,0,37,0,7,124,40,152,51,469,0,254,72,85,58,1484
"25025110502","14000US25025110502","Census Tract 1105.02, Suffolk County, Massachusetts","Census Tract 1105.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002154",,,,,"25","025",,,,"110502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224,3365,2504,609,26,69,0,0,157,859,643,0,0,0,0,201,15,1630,49,65,42,52,82,8,69,155,74,123,81,264,156,176,87,147,77083,77083,77361,78352,,39313,,112844,,34844,89075,1630,53,1577,669,24,83,0,42,180,116,188,36,669,0,348,178,132,11,1262
"25025110601","14000US25025110601","Census Tract 1106.01, Suffolk County, Massachusetts","Census Tract 1106.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002155",,,,,"25","025",,,,"110601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2768,2582,130,0,38,0,0,18,107,61,4,0,0,0,36,6,1134,31,88,32,53,67,14,0,52,22,62,59,94,148,59,173,180,95556,95556,101250,53056,,,,,,,100380,1134,16,1118,216,0,8,0,76,11,29,44,48,224,0,50,77,66,31,1362
"25025110607","14000US25025110607","Census Tract 1106.07, Suffolk County, Massachusetts","Census Tract 1106.07, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002156",,,,,"25","025",,,,"110607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,4574,4189,173,0,145,0,0,67,715,503,0,0,0,0,154,58,2123,67,194,114,0,45,38,42,90,13,111,273,183,269,174,339,171,81076,81076,84706,128621,,39420,,,,12412,83676,2123,57,2066,727,57,0,18,37,105,152,337,21,744,16,418,206,61,43,1491
"25025120103","14000US25025120103","Census Tract 1201.03, Suffolk County, Massachusetts","Census Tract 1201.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002157",,,,,"25","025",,,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,1402,1208,59,0,43,0,0,92,94,73,0,0,0,0,3,18,618,31,17,0,6,0,5,0,0,0,35,18,81,92,51,126,156,129875,129875,128375,193125,,186429,,,,,127688,618,0,618,147,0,14,0,0,0,21,71,41,147,11,56,52,15,13,1771
"25025120104","14000US25025120104","Census Tract 1201.04, Suffolk County, Massachusetts","Census Tract 1201.04, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002158",,,,,"25","025",,,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171,1661,1370,89,0,106,0,0,96,510,238,93,0,0,0,115,64,1034,75,28,25,0,106,13,8,24,71,43,141,174,122,92,44,68,71477,71477,80040,29563,,,,103179,47118,40682,81875,1034,48,986,606,80,29,0,20,46,153,212,66,621,0,340,151,115,15,1459
"25025120105","14000US25025120105","Census Tract 1201.05, Suffolk County, Massachusetts","Census Tract 1201.05, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002159",,,,,"25","025",,,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418,2307,1846,133,0,167,0,34,127,111,49,5,0,0,0,50,7,903,45,10,16,19,0,16,3,14,21,23,30,111,61,59,188,287,155417,155417,155417,156574,,198438,,,56154,46250,158125,903,0,903,90,0,0,7,0,0,17,7,59,90,0,30,32,20,8,2001
"25025120201","14000US25025120201","Census Tract 1202.01, Suffolk County, Massachusetts","Census Tract 1202.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002160",,,,,"25","025",,,,"120201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072,2717,2141,350,0,111,0,18,97,1355,504,116,40,0,0,626,69,1784,141,185,38,97,72,155,28,61,21,130,124,262,134,176,81,79,54513,54513,71938,43636,,66154,,14635,30602,20925,82440,1784,47,1737,1205,78,135,229,73,93,137,376,84,1212,26,577,354,197,58,1235
"25025120301","14000US25025120301","Census Tract 1203.01, Suffolk County, Massachusetts","Census Tract 1203.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002161",,,,,"25","025",,,,"120301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,3493,2244,764,0,381,0,15,89,1596,315,392,0,0,0,837,52,1940,128,69,222,20,27,75,131,19,52,122,83,242,259,235,114,142,76375,76375,95625,50398,,128040,,37734,113828,31458,103158,1940,67,1873,1024,43,56,145,75,124,162,235,184,1024,83,419,193,329,0,1356
"25025120400","14000US25025120400","Census Tract 1204, Suffolk County, Massachusetts","Census Tract 1204, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002162",,,,,"25","025",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388,5488,4464,666,0,267,0,0,91,900,321,64,0,0,0,451,64,2779,99,206,82,16,18,59,62,50,137,92,464,459,288,181,333,233,80513,80513,79441,86500,,77321,,105257,,77500,80524,2779,65,2714,1334,17,105,112,103,86,150,441,320,1353,40,642,350,268,53,1607
"25025120500","14000US25025120500","Census Tract 1205, Suffolk County, Massachusetts","Census Tract 1205, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002163",,,,,"25","025",,,,"120500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,1522,1002,379,0,85,0,19,37,850,346,52,0,0,0,393,59,823,84,65,11,27,7,31,25,30,52,42,109,86,139,35,35,45,65712,65712,93269,12446,,46667,,43611,34167,48466,84231,823,8,815,480,46,52,12,33,34,85,140,78,481,21,221,92,124,23,1435
"25025120600","14000US25025120600","Census Tract 1206, Suffolk County, Massachusetts","Census Tract 1206, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002164",,,,,"25","025",,,,"120600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604,2366,1971,204,0,75,0,0,116,238,116,24,6,0,0,40,52,1076,18,11,12,24,2,0,19,71,19,61,90,194,205,103,63,184,100599,100599,101056,79886,,,,,125375,52303,101338,1076,6,1070,634,0,0,0,48,67,73,273,173,634,26,442,92,74,0,1736
"25025120700","14000US25025120700","Census Tract 1207, Suffolk County, Massachusetts","Census Tract 1207, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002165",,,,,"25","025",,,,"120700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,1778,1329,65,0,306,0,16,62,262,65,6,10,0,0,175,6,958,60,55,14,39,30,12,15,45,0,53,82,205,70,123,91,64,82321,82321,77470,55938,,87857,,94643,,85833,79013,958,0,958,473,9,20,5,6,77,96,176,84,485,6,268,42,133,36,1567
"25025130100","14000US25025130100","Census Tract 1301, Suffolk County, Massachusetts","Census Tract 1301, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002166",,,,,"25","025",,,,"130100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6046,5856,5004,57,0,597,0,106,92,190,190,0,0,0,0,0,0,2676,108,81,94,61,40,90,81,108,127,112,249,409,381,230,401,104,80923,80923,77427,,,123690,,,,,78523,2676,17,2659,723,42,19,56,12,43,88,285,178,723,42,304,221,156,0,1678
"25025130200","14000US25025130200","Census Tract 1302, Suffolk County, Massachusetts","Census Tract 1302, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002167",,,,,"25","025",,,,"130200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049,4650,4021,106,0,335,0,44,144,399,337,0,0,0,0,62,0,1804,54,58,5,32,58,74,63,42,56,64,110,263,203,140,230,352,103476,103476,102841,128750,,102321,,,,110625,99621,1804,20,1784,617,0,0,9,24,82,148,285,69,633,49,320,172,76,16,1580
"25025130300","14000US25025130300","Census Tract 1303, Suffolk County, Massachusetts","Census Tract 1303, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002168",,,,,"25","025",,,,"130300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695,4396,4175,21,0,137,0,13,50,299,53,66,0,0,0,87,93,1738,0,18,57,18,0,37,57,51,13,118,181,171,249,177,207,384,112262,112262,118670,,,150625,,59444,,58993,118670,1738,31,1707,360,5,7,0,28,116,57,87,60,369,41,197,93,29,9,1355
"25025130402","14000US25025130402","Census Tract 1304.02, Suffolk County, Massachusetts","Census Tract 1304.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002169",,,,,"25","025",,,,"130402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,4766,4226,211,0,300,0,0,29,344,324,0,0,0,0,2,18,2167,96,55,177,84,28,105,0,55,111,125,262,306,257,161,195,150,71875,71875,66622,92061,,104514,,,,45515,77692,2167,0,2167,562,0,0,0,77,72,236,125,52,562,0,173,214,175,0,1390
"25025130404","14000US25025130404","Census Tract 1304.04, Suffolk County, Massachusetts","Census Tract 1304.04, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002170",,,,,"25","025",,,,"130404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308,2607,2192,127,0,189,0,0,99,701,418,0,0,0,0,271,12,1238,94,29,51,91,6,6,26,87,80,110,77,145,94,89,58,195,72564,72564,73141,56087,,158646,,,78977,123314,62200,1238,11,1227,477,0,7,0,32,182,129,117,10,488,21,164,114,171,18,1284
"25025130406","14000US25025130406","Census Tract 1304.06, Suffolk County, Massachusetts","Census Tract 1304.06, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002171",,,,,"25","025",,,,"130406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,4115,1645,2029,0,313,0,0,128,1175,509,459,0,0,0,197,10,2208,94,274,198,168,119,159,44,142,80,131,122,292,143,62,133,47,40968,40968,36786,45058,,96806,,21607,,20457,37366,2208,169,2039,1674,286,213,186,260,213,270,246,0,1712,51,1023,422,178,38,885
"25025140102","14000US25025140102","Census Tract 1401.02, Suffolk County, Massachusetts","Census Tract 1401.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002172",,,,,"25","025",,,,"140102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779,3987,1835,1856,0,172,0,0,124,792,182,192,0,10,0,352,56,1614,76,25,64,80,115,161,25,95,26,56,203,219,183,85,118,83,63607,63607,70735,43854,,78594,,60625,63667,43889,72132,1614,128,1486,501,0,55,12,75,70,118,121,50,510,0,171,71,227,41,1332
"25025140105","14000US25025140105","Census Tract 1401.05, Suffolk County, Massachusetts","Census Tract 1401.05, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002173",,,,,"25","025",,,,"140105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091,2924,1135,1459,0,143,0,62,125,1167,630,37,0,0,0,454,46,1265,50,14,26,14,69,84,23,88,8,123,217,150,128,80,71,120,65375,65375,79375,59519,,29784,,62958,,70625,79167,1265,55,1210,384,0,10,36,32,67,103,136,0,410,8,234,25,117,26,1364
